gbifID	basisOfRecord	occurrenceStatus	decimalLatitude	decimalLongitude
4054850523	HUMAN_OBSERVATION	PRESENT	9.578803	-84.213005
4054766516	HUMAN_OBSERVATION	PRESENT	10.573547	-85.406857
4046462347	HUMAN_OBSERVATION	PRESENT	9.774173	-84.590024
4046447353	HUMAN_OBSERVATION	PRESENT	16.322699	-95.24233
4028910504	HUMAN_OBSERVATION	PRESENT	19.318506	-103.75733
4018591004	HUMAN_OBSERVATION	PRESENT	10.715272	-85.009714
4011857015	HUMAN_OBSERVATION	PRESENT	24.3843	-106.623318
4011614001	HUMAN_OBSERVATION	PRESENT	24.303765	-106.605315
4011527056	HUMAN_OBSERVATION	PRESENT	24.393483	-106.799757
4009708611	HUMAN_OBSERVATION	PRESENT	13.95631	-87.055641
4009690221	HUMAN_OBSERVATION	PRESENT	22.782713	-105.905755
4009678571	HUMAN_OBSERVATION	PRESENT	14.021874	-86.528206
3994156631	HUMAN_OBSERVATION	PRESENT	14.008369	-87.000489
3985973408	HUMAN_OBSERVATION	PRESENT	24.447215	-106.620503
3985768743	HUMAN_OBSERVATION	PRESENT	28.96352	-111.049072
3968988532	PRESERVED_SPECIMEN	PRESENT	16.1	-97.07
3966520015	HUMAN_OBSERVATION	PRESENT	24.363487	-106.673166
3966372104	HUMAN_OBSERVATION	PRESENT	14.104392	-87.273646
3963481717	HUMAN_OBSERVATION	PRESENT	24.510621	-106.622467
3963300329	HUMAN_OBSERVATION	PRESENT	24.501378	-106.78272
3947510765	HUMAN_OBSERVATION	PRESENT	24.419638	-106.735911
3925465490	HUMAN_OBSERVATION	PRESENT	24.550738	-106.749903
3923617635	HUMAN_OBSERVATION	PRESENT	24.434466	-106.649346
3923521902	HUMAN_OBSERVATION	PRESENT	22.781562	-105.913996
3923344565	HUMAN_OBSERVATION	PRESENT	24.522603	-106.618588
3923300900	HUMAN_OBSERVATION	PRESENT	22.781562	-105.913996
3912274383	HUMAN_OBSERVATION	PRESENT	24.526912	-106.729746
3903499931	HUMAN_OBSERVATION	PRESENT	9.537963	-84.244395
3902731873	HUMAN_OBSERVATION	PRESENT	24.304012	-106.701477
3902654133	HUMAN_OBSERVATION	PRESENT	9.98046	-84.078847
3902315974	HUMAN_OBSERVATION	PRESENT	9.98046	-84.078847
3902239471	HUMAN_OBSERVATION	PRESENT	10.282539	-84.798911
3902038001	HUMAN_OBSERVATION	PRESENT	13.548113	-89.215437
3888884304	HUMAN_OBSERVATION	PRESENT	19.237206	-103.747044
3881320712	PRESERVED_SPECIMEN	PRESENT		
3881320390	PRESERVED_SPECIMEN	PRESENT		
3874191066	HUMAN_OBSERVATION	PRESENT	24.174804	-107.101123
3873780178	HUMAN_OBSERVATION	PRESENT	10.283258	-84.795203
3864885942	PRESERVED_SPECIMEN	PRESENT		
3864885174	PRESERVED_SPECIMEN	PRESENT		
3864877614	PRESERVED_SPECIMEN	PRESENT		
3864875701	PRESERVED_SPECIMEN	PRESENT		
3864868881	PRESERVED_SPECIMEN	PRESENT		
3864865959	PRESERVED_SPECIMEN	PRESENT		
3864857339	PRESERVED_SPECIMEN	PRESENT		
3860775819	HUMAN_OBSERVATION	PRESENT	10.316595	-84.809197
3860683992	HUMAN_OBSERVATION	PRESENT	10.30952	-84.819053
3860636402	HUMAN_OBSERVATION	PRESENT	10.631232	-85.065744
3860522342	HUMAN_OBSERVATION	PRESENT	10.269107	-85.294259
3860504068	HUMAN_OBSERVATION	PRESENT	10.30952	-84.819053
3859922602	HUMAN_OBSERVATION	PRESENT	10.320935	-84.816064
3859462352	HUMAN_OBSERVATION	PRESENT	10.306428	-84.807536
3858624651	HUMAN_OBSERVATION	PRESENT	10.309558	-84.81884
3858225428	HUMAN_OBSERVATION	PRESENT	23.304009	-106.438173
3856339653	PRESERVED_SPECIMEN	PRESENT		
3856339651	PRESERVED_SPECIMEN	PRESENT		
3856339650	PRESERVED_SPECIMEN	PRESENT		
3856339649	PRESERVED_SPECIMEN	PRESENT		
3856339648	PRESERVED_SPECIMEN	PRESENT		
3856339645	PRESERVED_SPECIMEN	PRESENT		
3856339644	PRESERVED_SPECIMEN	PRESENT		
3856339640	PRESERVED_SPECIMEN	PRESENT		
3856339637	PRESERVED_SPECIMEN	PRESENT		
3856339448	PRESERVED_SPECIMEN	PRESENT		
3856339444	PRESERVED_SPECIMEN	PRESENT		
3856339441	PRESERVED_SPECIMEN	PRESENT		
3856339440	PRESERVED_SPECIMEN	PRESENT		
3856333321	PRESERVED_SPECIMEN	PRESENT		
3856333318	PRESERVED_SPECIMEN	PRESENT		
3856333317	PRESERVED_SPECIMEN	PRESENT		
3856333304	PRESERVED_SPECIMEN	PRESENT		
3856333293	PRESERVED_SPECIMEN	PRESENT		
3856333287	PRESERVED_SPECIMEN	PRESENT		
3856333229	PRESERVED_SPECIMEN	PRESENT		
3856333226	PRESERVED_SPECIMEN	PRESENT		
3856318820	PRESERVED_SPECIMEN	PRESENT	17.315833	-99.456667
3856318817	PRESERVED_SPECIMEN	PRESENT	17.315833	-99.456667
3856318816	PRESERVED_SPECIMEN	PRESENT		
3856316489	PRESERVED_SPECIMEN	PRESENT		
3856316488	PRESERVED_SPECIMEN	PRESENT		
3856316482	PRESERVED_SPECIMEN	PRESENT		
3856316481	PRESERVED_SPECIMEN	PRESENT		
3856316479	PRESERVED_SPECIMEN	PRESENT		
3856316478	PRESERVED_SPECIMEN	PRESENT		
3856316477	PRESERVED_SPECIMEN	PRESENT		
3856316476	PRESERVED_SPECIMEN	PRESENT		
3856316475	PRESERVED_SPECIMEN	PRESENT		
3856316474	PRESERVED_SPECIMEN	PRESENT		
3856316473	PRESERVED_SPECIMEN	PRESENT		
3856316471	PRESERVED_SPECIMEN	PRESENT		
3856316444	PRESERVED_SPECIMEN	PRESENT		
3856316442	PRESERVED_SPECIMEN	PRESENT		
3856316440	PRESERVED_SPECIMEN	PRESENT		
3856316435	PRESERVED_SPECIMEN	PRESENT		
3856316423	PRESERVED_SPECIMEN	PRESENT		
3856314086	PRESERVED_SPECIMEN	PRESENT		
3856314083	PRESERVED_SPECIMEN	PRESENT		
3856314079	PRESERVED_SPECIMEN	PRESENT		
3856314075	PRESERVED_SPECIMEN	PRESENT		
3856314048	PRESERVED_SPECIMEN	PRESENT		
3856314047	PRESERVED_SPECIMEN	PRESENT		
3856314046	PRESERVED_SPECIMEN	PRESENT		
3856314043	PRESERVED_SPECIMEN	PRESENT		
3856314042	PRESERVED_SPECIMEN	PRESENT		
3856314040	PRESERVED_SPECIMEN	PRESENT		
3856314039	PRESERVED_SPECIMEN	PRESENT		
3856314038	PRESERVED_SPECIMEN	PRESENT		
3856314037	PRESERVED_SPECIMEN	PRESENT		
3856314035	PRESERVED_SPECIMEN	PRESENT		
3856314016	PRESERVED_SPECIMEN	PRESENT		
3856314015	PRESERVED_SPECIMEN	PRESENT		
3856314007	PRESERVED_SPECIMEN	PRESENT		
3856314004	PRESERVED_SPECIMEN	PRESENT		
3856314001	PRESERVED_SPECIMEN	PRESENT		
3856314000	PRESERVED_SPECIMEN	PRESENT		
3856313998	PRESERVED_SPECIMEN	PRESENT		
3856313997	PRESERVED_SPECIMEN	PRESENT		
3856313996	PRESERVED_SPECIMEN	PRESENT		
3856313994	PRESERVED_SPECIMEN	PRESENT		
3856313619	PRESERVED_SPECIMEN	PRESENT		
3856313618	PRESERVED_SPECIMEN	PRESENT		
3856313617	PRESERVED_SPECIMEN	PRESENT		
3856313616	PRESERVED_SPECIMEN	PRESENT		
3856313615	PRESERVED_SPECIMEN	PRESENT		
3856313614	PRESERVED_SPECIMEN	PRESENT		
3856313613	PRESERVED_SPECIMEN	PRESENT		
3856313612	PRESERVED_SPECIMEN	PRESENT		
3856313611	PRESERVED_SPECIMEN	PRESENT		
3856313610	PRESERVED_SPECIMEN	PRESENT		
3856313609	PRESERVED_SPECIMEN	PRESENT		
3856313608	PRESERVED_SPECIMEN	PRESENT		
3856313605	PRESERVED_SPECIMEN	PRESENT		
3856313602	PRESERVED_SPECIMEN	PRESENT		
3856313564	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313562	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313561	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313560	PRESERVED_SPECIMEN	PRESENT	14.905	-92.278
3856313559	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313557	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313554	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313553	PRESERVED_SPECIMEN	PRESENT	14.949	-92.39
3856313170	PRESERVED_SPECIMEN	PRESENT		
3856313168	PRESERVED_SPECIMEN	PRESENT		
3856313167	PRESERVED_SPECIMEN	PRESENT		
3856313166	PRESERVED_SPECIMEN	PRESENT		
3856313164	PRESERVED_SPECIMEN	PRESENT		
3856313163	PRESERVED_SPECIMEN	PRESENT		
3856313162	PRESERVED_SPECIMEN	PRESENT		
3856313161	PRESERVED_SPECIMEN	PRESENT		
3856313160	PRESERVED_SPECIMEN	PRESENT		
3856313159	PRESERVED_SPECIMEN	PRESENT		
3856313154	PRESERVED_SPECIMEN	PRESENT		
3856313153	PRESERVED_SPECIMEN	PRESENT		
3856313152	PRESERVED_SPECIMEN	PRESENT		
3856313151	PRESERVED_SPECIMEN	PRESENT		
3856313106	PRESERVED_SPECIMEN	PRESENT		
3856313085	PRESERVED_SPECIMEN	PRESENT		
3856313080	PRESERVED_SPECIMEN	PRESENT		
3856312953	PRESERVED_SPECIMEN	PRESENT		
3856312950	PRESERVED_SPECIMEN	PRESENT		
3856312946	PRESERVED_SPECIMEN	PRESENT		
3856312945	PRESERVED_SPECIMEN	PRESENT		
3856312942	PRESERVED_SPECIMEN	PRESENT		
3856312939	PRESERVED_SPECIMEN	PRESENT		
3856312934	PRESERVED_SPECIMEN	PRESENT		
3856312931	PRESERVED_SPECIMEN	PRESENT		
3856312930	PRESERVED_SPECIMEN	PRESENT		
3856312822	PRESERVED_SPECIMEN	PRESENT		
3856312820	PRESERVED_SPECIMEN	PRESENT		
3856312817	PRESERVED_SPECIMEN	PRESENT		
3856312816	PRESERVED_SPECIMEN	PRESENT		
3856312815	PRESERVED_SPECIMEN	PRESENT		
3856312814	PRESERVED_SPECIMEN	PRESENT		
3856312813	PRESERVED_SPECIMEN	PRESENT		
3856312808	PRESERVED_SPECIMEN	PRESENT		
3856312807	PRESERVED_SPECIMEN	PRESENT		
3856312804	PRESERVED_SPECIMEN	PRESENT		
3856312791	PRESERVED_SPECIMEN	PRESENT		
3856312784	PRESERVED_SPECIMEN	PRESENT		
3856312780	PRESERVED_SPECIMEN	PRESENT		
3856312778	PRESERVED_SPECIMEN	PRESENT		
3856312777	PRESERVED_SPECIMEN	PRESENT		
3856312776	PRESERVED_SPECIMEN	PRESENT		
3856312775	PRESERVED_SPECIMEN	PRESENT		
3856312773	PRESERVED_SPECIMEN	PRESENT		
3856312772	PRESERVED_SPECIMEN	PRESENT		
3856312769	PRESERVED_SPECIMEN	PRESENT		
3856312768	PRESERVED_SPECIMEN	PRESENT		
3856312765	PRESERVED_SPECIMEN	PRESENT		
3856312749	PRESERVED_SPECIMEN	PRESENT		
3856312744	PRESERVED_SPECIMEN	PRESENT		
3856312711	PRESERVED_SPECIMEN	PRESENT		
3856312708	PRESERVED_SPECIMEN	PRESENT		
3856312700	PRESERVED_SPECIMEN	PRESENT		
3856312692	PRESERVED_SPECIMEN	PRESENT		
3856312691	PRESERVED_SPECIMEN	PRESENT		
3856312688	PRESERVED_SPECIMEN	PRESENT		
3856312687	PRESERVED_SPECIMEN	PRESENT		
3856312686	PRESERVED_SPECIMEN	PRESENT		
3856312685	PRESERVED_SPECIMEN	PRESENT		
3856312684	PRESERVED_SPECIMEN	PRESENT		
3856312683	PRESERVED_SPECIMEN	PRESENT		
3856312682	PRESERVED_SPECIMEN	PRESENT		
3856312680	PRESERVED_SPECIMEN	PRESENT		
3856312676	PRESERVED_SPECIMEN	PRESENT		
3856312674	PRESERVED_SPECIMEN	PRESENT		
3856312670	PRESERVED_SPECIMEN	PRESENT		
3856312666	PRESERVED_SPECIMEN	PRESENT		
3856312663	PRESERVED_SPECIMEN	PRESENT		
3856312662	PRESERVED_SPECIMEN	PRESENT		
3856312658	PRESERVED_SPECIMEN	PRESENT		
3856312650	PRESERVED_SPECIMEN	PRESENT		
3856312649	PRESERVED_SPECIMEN	PRESENT		
3856312643	PRESERVED_SPECIMEN	PRESENT		
3856312521	PRESERVED_SPECIMEN	PRESENT		
3856312520	PRESERVED_SPECIMEN	PRESENT		
3856312516	PRESERVED_SPECIMEN	PRESENT		
3856312492	PRESERVED_SPECIMEN	PRESENT		
3856311326	PRESERVED_SPECIMEN	PRESENT		
3856311324	PRESERVED_SPECIMEN	PRESENT		
3856311322	PRESERVED_SPECIMEN	PRESENT		
3856311311	PRESERVED_SPECIMEN	PRESENT		
3856311279	PRESERVED_SPECIMEN	PRESENT		
3856311264	PRESERVED_SPECIMEN	PRESENT		
3856305398	PRESERVED_SPECIMEN	PRESENT		
3856305397	PRESERVED_SPECIMEN	PRESENT		
3856305385	PRESERVED_SPECIMEN	PRESENT	17.32791	-99.55802
3856302030	PRESERVED_SPECIMEN	PRESENT		
3856302029	PRESERVED_SPECIMEN	PRESENT		
3856302025	PRESERVED_SPECIMEN	PRESENT		
3856300296	PRESERVED_SPECIMEN	PRESENT		
3856300287	PRESERVED_SPECIMEN	PRESENT		
3856298481	PRESERVED_SPECIMEN	PRESENT		
3856297659	PRESERVED_SPECIMEN	PRESENT		
3856293588	PRESERVED_SPECIMEN	PRESENT		
3856293587	PRESERVED_SPECIMEN	PRESENT		
3856293566	PRESERVED_SPECIMEN	PRESENT		
3856293427	PRESERVED_SPECIMEN	PRESENT		
3856293424	PRESERVED_SPECIMEN	PRESENT		
3856293422	PRESERVED_SPECIMEN	PRESENT		
3856293421	PRESERVED_SPECIMEN	PRESENT		
3856293420	PRESERVED_SPECIMEN	PRESENT		
3856293418	PRESERVED_SPECIMEN	PRESENT		
3856292015	PRESERVED_SPECIMEN	PRESENT	17.25078	-100.32619
3856292004	PRESERVED_SPECIMEN	PRESENT	17.30069	-100.27911
3856292003	PRESERVED_SPECIMEN	PRESENT	17.25279	-100.32355
3856291811	PRESERVED_SPECIMEN	PRESENT	17.29061	-100.27955
3856291807	PRESERVED_SPECIMEN	PRESENT	17.29061	-100.27955
3856291805	PRESERVED_SPECIMEN	PRESENT	17.29044	-100.27954
3856291803	PRESERVED_SPECIMEN	PRESENT	17.29044	-100.27954
3856291801	PRESERVED_SPECIMEN	PRESENT	15.27662	-92.71579
3856291799	PRESERVED_SPECIMEN	PRESENT	17.83062	-101.18091
3856291796	PRESERVED_SPECIMEN	PRESENT	19.20519	-102.60749
3856291795	PRESERVED_SPECIMEN	PRESENT	18.79473	-103.14625
3856291789	PRESERVED_SPECIMEN	PRESENT	17.91964	-101.29421
3856291784	PRESERVED_SPECIMEN	PRESENT	17.994778	-101.195417
3856289120	PRESERVED_SPECIMEN	PRESENT	18.79473	-103.14625
3856289119	PRESERVED_SPECIMEN	PRESENT	18.79473	-103.14625
3856289118	PRESERVED_SPECIMEN	PRESENT	21.7562	-104.86136
3856289117	PRESERVED_SPECIMEN	PRESENT	20.714	-105.27647
3856289116	PRESERVED_SPECIMEN	PRESENT	21.7562	-104.86136
3856289114	PRESERVED_SPECIMEN	PRESENT	21.7562	-104.86136
3856288662	PRESERVED_SPECIMEN	PRESENT		
3856283860	PRESERVED_SPECIMEN	PRESENT		
3808687729	PRESERVED_SPECIMEN	PRESENT		
3808686726	PRESERVED_SPECIMEN	PRESENT		
3808677719	PRESERVED_SPECIMEN	PRESENT		
3808668333	PRESERVED_SPECIMEN	PRESENT		
3808663463	PRESERVED_SPECIMEN	PRESENT		
3802717415	HUMAN_OBSERVATION	PRESENT	19.422559	-103.905537
3802550870	HUMAN_OBSERVATION	PRESENT	10.506704	-84.686321
3802526369	HUMAN_OBSERVATION	PRESENT	10.506728	-84.686256
3802349550	HUMAN_OBSERVATION	PRESENT	10.834171	-85.61152
3785022512	HUMAN_OBSERVATION	PRESENT	22.782562	-105.910502
3784989071	HUMAN_OBSERVATION	PRESENT	24.028903	-106.968924
3773224643	HUMAN_OBSERVATION	PRESENT	24.373112	-107.036522
3773080970	HUMAN_OBSERVATION	PRESENT	24.090728	-106.763237
3772728761	HUMAN_OBSERVATION	PRESENT	24.087696	-106.73957
3772706951	HUMAN_OBSERVATION	PRESENT	24.359053	-107.076744
3772610100	HUMAN_OBSERVATION	PRESENT	24.371425	-107.037383
3764350340	HUMAN_OBSERVATION	PRESENT	19.113809	-104.338462
3759774502	HUMAN_OBSERVATION	PRESENT	21.350291	-104.71536
3759167922	HUMAN_OBSERVATION	PRESENT	9.956048	-85.14541
3747223955	HUMAN_OBSERVATION	PRESENT	24.373342	-107.037247
3698631551	PRESERVED_SPECIMEN	PRESENT		
3698630609	PRESERVED_SPECIMEN	PRESENT		
3698629701	PRESERVED_SPECIMEN	PRESENT		
3698628749	PRESERVED_SPECIMEN	PRESENT		
3698627617	PRESERVED_SPECIMEN	PRESENT		
3698622026	PRESERVED_SPECIMEN	PRESENT		
3698620504	PRESERVED_SPECIMEN	PRESENT		
3698620094	PRESERVED_SPECIMEN	PRESENT		
3698620092	PRESERVED_SPECIMEN	PRESENT		
3698618370	PRESERVED_SPECIMEN	PRESENT		
3698617198	PRESERVED_SPECIMEN	PRESENT		
3698617045	PRESERVED_SPECIMEN	PRESENT		
3698616948	PRESERVED_SPECIMEN	PRESENT		
3698615968	PRESERVED_SPECIMEN	PRESENT		
3698615339	PRESERVED_SPECIMEN	PRESENT		
3698614287	PRESERVED_SPECIMEN	PRESENT		
3698613630	PRESERVED_SPECIMEN	PRESENT		
3698613578	PRESERVED_SPECIMEN	PRESENT		
3698612610	PRESERVED_SPECIMEN	PRESENT		
3698612358	PRESERVED_SPECIMEN	PRESENT		
3698611559	PRESERVED_SPECIMEN	PRESENT		
3698610210	PRESERVED_SPECIMEN	PRESENT		
3698608691	PRESERVED_SPECIMEN	PRESENT		
3698605492	PRESERVED_SPECIMEN	PRESENT		
3698601906	PRESERVED_SPECIMEN	PRESENT		
3698598133	PRESERVED_SPECIMEN	PRESENT		
3698598081	PRESERVED_SPECIMEN	PRESENT		
3698597304	PRESERVED_SPECIMEN	PRESENT		
3698595885	PRESERVED_SPECIMEN	PRESENT		
3698589875	PRESERVED_SPECIMEN	PRESENT		
3698586818	PRESERVED_SPECIMEN	PRESENT		
3698585814	PRESERVED_SPECIMEN	PRESENT		
3698584917	PRESERVED_SPECIMEN	PRESENT		
3698583577	PRESERVED_SPECIMEN	PRESENT		
3698581522	PRESERVED_SPECIMEN	PRESENT		
3698581411	PRESERVED_SPECIMEN	PRESENT		
3698577232	PRESERVED_SPECIMEN	PRESENT		
3698570111	PRESERVED_SPECIMEN	PRESENT		
3698568829	PRESERVED_SPECIMEN	PRESENT		
3698565804	PRESERVED_SPECIMEN	PRESENT		
3698565340	PRESERVED_SPECIMEN	PRESENT		
3698564653	PRESERVED_SPECIMEN	PRESENT		
3698560200	PRESERVED_SPECIMEN	PRESENT		
3698552576	PRESERVED_SPECIMEN	PRESENT		
3698551012	PRESERVED_SPECIMEN	PRESENT		
3698546364	PRESERVED_SPECIMEN	PRESENT		
3698106821	HUMAN_OBSERVATION	PRESENT	22.779908	-105.92301
354476765	PRESERVED_SPECIMEN	PRESENT		
354476764	PRESERVED_SPECIMEN	PRESENT		
3499355986	HUMAN_OBSERVATION	PRESENT	10.911465	-85.58188
3468912593	HUMAN_OBSERVATION	PRESENT	13.785205	-88.136878
3457058032	HUMAN_OBSERVATION	PRESENT	19.233106	-104.235454
3456238534	HUMAN_OBSERVATION	PRESENT	24.434297	-106.741637
3456064183	HUMAN_OBSERVATION	PRESENT	24.48262	-106.634404
3456029407	HUMAN_OBSERVATION	PRESENT	24.42496	-106.704281
3455927294	HUMAN_OBSERVATION	PRESENT	24.407229	-106.776721
3455759286	HUMAN_OBSERVATION	PRESENT	24.474785	-106.683058
3416197707	HUMAN_OBSERVATION	PRESENT	13.63175	-88.675522
3415981072	HUMAN_OBSERVATION	PRESENT	10.875081	-85.586098
3399414417	HUMAN_OBSERVATION	PRESENT	24.310287	-106.786578
3398932421	HUMAN_OBSERVATION	PRESENT	24.232743	-106.645036
3391409262	HUMAN_OBSERVATION	PRESENT	18.78732	-99.668237
3384826123	HUMAN_OBSERVATION	PRESENT	28.075261	-110.702888
3384588551	HUMAN_OBSERVATION	PRESENT	12.059763	-85.91403
3384349402	HUMAN_OBSERVATION	PRESENT	13.89478	-86.908371
3384261378	HUMAN_OBSERVATION	PRESENT	16.463094	-94.943829
3384117682	HUMAN_OBSERVATION	PRESENT	24.272328	-106.613061
3384013712	HUMAN_OBSERVATION	PRESENT	24.369758	-106.794788
3351136628	PRESERVED_SPECIMEN	PRESENT		
3350966532	PRESERVED_SPECIMEN	PRESENT	16.56	-96.03
3350961717	PRESERVED_SPECIMEN	PRESENT	16.56	-96.03
3349697626	PRESERVED_SPECIMEN	PRESENT		
3346311697	PRESERVED_SPECIMEN	PRESENT		
3338162570	HUMAN_OBSERVATION	PRESENT	24.299905	-106.699875
3337395027	HUMAN_OBSERVATION	PRESENT	19.251331	-103.98562
3333182312	HUMAN_OBSERVATION	PRESENT	13.379133	-86.4807
3333078854	HUMAN_OBSERVATION	PRESENT	10.839355	-85.618274
3330749206	HUMAN_OBSERVATION	PRESENT	13.789639	-89.049223
3327748578	HUMAN_OBSERVATION	PRESENT	10.274837	-84.824617
3327727514	HUMAN_OBSERVATION	PRESENT	10.478083	-85.564315
3327683522	HUMAN_OBSERVATION	PRESENT	10.483818	-85.566686
3325816761	HUMAN_OBSERVATION	PRESENT	10.478152	-85.560477
3325669165	HUMAN_OBSERVATION	PRESENT	19.495828	-105.039297
3314569327	HUMAN_OBSERVATION	PRESENT	10.89296	-85.600918
3314309988	HUMAN_OBSERVATION	PRESENT	17.157759	-99.594492
3314212594	HUMAN_OBSERVATION	PRESENT	10.889901	-85.599168
3307172870	HUMAN_OBSERVATION	PRESENT	26.445604	-108.208536
3306372778	HUMAN_OBSERVATION	PRESENT	15.965	-93.847222
3306276623	PRESERVED_SPECIMEN	PRESENT	15.884583	-96.379917
3306276600	PRESERVED_SPECIMEN	PRESENT	19.42228	-103.681706
3306276593	PRESERVED_SPECIMEN	PRESENT	16.514639	-94.823278
3306276533	PRESERVED_SPECIMEN	PRESENT	21.227444	-103.166889
3306276458	PRESERVED_SPECIMEN	PRESENT	17.282528	-99.485222
3306276209	PRESERVED_SPECIMEN	PRESENT	15.63475	-93.126305
3306276129	PRESERVED_SPECIMEN	PRESENT	16.882611	-93.456305
3306275128	PRESERVED_SPECIMEN	PRESENT	17.309139	-99.567167
3306274980	PRESERVED_SPECIMEN	PRESENT	16.882611	-93.456305
3306273961	PRESERVED_SPECIMEN	PRESENT	27.538	-108.686694
3306273876	PRESERVED_SPECIMEN	PRESENT	20.874472	-103.359028
3306273549	PRESERVED_SPECIMEN	PRESENT	22.006194	-105.336167
3306273378	PRESERVED_SPECIMEN	PRESENT	22.006194	-105.336167
3306273338	PRESERVED_SPECIMEN	PRESENT	25.744972	-107.564472
3124502372	HUMAN_OBSERVATION	PRESENT	22.747934	-105.896381
3118391420	HUMAN_OBSERVATION	PRESENT	10.344595	-85.339361
3118269335	HUMAN_OBSERVATION	PRESENT	9.727894	-84.51775
3117760392	HUMAN_OBSERVATION	PRESENT	10.550779	-85.282577
3067808764	HUMAN_OBSERVATION	PRESENT	10.414612	-85.298698
3067787955	HUMAN_OBSERVATION	PRESENT	14.012631	-87.009258
3067588451	HUMAN_OBSERVATION	PRESENT	29.320752	-110.543111
3059014468	HUMAN_OBSERVATION	PRESENT	13.394115	-86.909624
3059001618	HUMAN_OBSERVATION	PRESENT	13.956432	-87.056499
3058741792	HUMAN_OBSERVATION	PRESENT	15.908621	-96.135881
3052459339	PRESERVED_SPECIMEN	PRESENT		
3031794552	HUMAN_OBSERVATION	PRESENT	10.358388	-84.763536
3031747516	HUMAN_OBSERVATION	PRESENT	10.626172	-85.67827
3008397964	HUMAN_OBSERVATION	PRESENT	21.036185	-104.163547
3008383573	HUMAN_OBSERVATION	PRESENT	19.385041	-105.006102
2999183626	HUMAN_OBSERVATION	PRESENT	20.953724	-105.354048
2999118356	HUMAN_OBSERVATION	PRESENT	19.595108	-105.03288
2992689483	HUMAN_OBSERVATION	PRESENT	14.924214	-92.407913
2988404855	HUMAN_OBSERVATION	PRESENT	10.6475	-85.656111
2980847317	HUMAN_OBSERVATION	PRESENT	23.299	-106.443
2980839346	HUMAN_OBSERVATION	PRESENT	27.16408	-107.880642
2963909813	HUMAN_OBSERVATION	PRESENT	20.356932	-105.283036
2963822452	HUMAN_OBSERVATION	PRESENT	13.448443	-86.706235
2898315536	HUMAN_OBSERVATION	PRESENT	14.006269	-86.996759
2873788330	HUMAN_OBSERVATION	PRESENT	23.608499	-106.276028
2864763313	HUMAN_OBSERVATION	PRESENT	15.766444	-96.451797
2864646421	HUMAN_OBSERVATION	PRESENT	10.456362	-84.971351
2863948809	PRESERVED_SPECIMEN	PRESENT	14.605411	-90.491319
2863948787	PRESERVED_SPECIMEN	PRESENT	14.468635	-90.57674
2863947792	PRESERVED_SPECIMEN	PRESENT	14.398315	-91.806754
2863947555	PRESERVED_SPECIMEN	PRESENT	14.533333	-89.933333
2863947554	PRESERVED_SPECIMEN	PRESENT	14.616667	-89.966667
2863947553	PRESERVED_SPECIMEN	PRESENT	14.616667	-89.966667
2863947552	PRESERVED_SPECIMEN	PRESENT	14.468209	-90.045051
2863947549	PRESERVED_SPECIMEN	PRESENT	14.468209	-90.045051
2863947331	PRESERVED_SPECIMEN	PRESENT		
2860196358	HUMAN_OBSERVATION	PRESENT	19.24545	-103.724087
2856565366	HUMAN_OBSERVATION	PRESENT	21.547606	-105.130295
2850598644	HUMAN_OBSERVATION	PRESENT	11.568522	-86.215782
2826422269	HUMAN_OBSERVATION	PRESENT	13.304823	-88.625982
2826174556	HUMAN_OBSERVATION	PRESENT	11.712645	-85.954217
2823112380	HUMAN_OBSERVATION	PRESENT	9.98021	-84.078903
2814182623	HUMAN_OBSERVATION	PRESENT	11.712153	-85.955403
2814149956	HUMAN_OBSERVATION	PRESENT	19.443961	-103.68281
2813991360	HUMAN_OBSERVATION	PRESENT	14.270076	-89.482881
2813987858	HUMAN_OBSERVATION	PRESENT	13.903368	-89.723323
2802669243	HUMAN_OBSERVATION	PRESENT	19.181759	-103.671597
2641326471	HUMAN_OBSERVATION	PRESENT	12.899869	-86.527823
2634559275	HUMAN_OBSERVATION	PRESENT	23.299	-106.443
2634320572	HUMAN_OBSERVATION	PRESENT	14.001859	-86.990529
2631190768	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631190696	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631190562	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631190515	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631190447	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631190095	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631189411	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631189325	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631189218	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631188527	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631187961	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631186339	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
